record_id,city,cmhc_centre,neighbourhood,bedroom_type,unit_type,monthly_rent,cmhc_avg_rent_2br_2025,vacancy_rate_2025,turnover_rate_2025,rent_change_pct_2024_2025,latitude,longitude,record_type,source_category,source_reference,vacancy_quality_code,rent_quality_code
SYN-1758,Ottawa,Ottawa-Gatineau CMA (Ont. part),Ottawa area 06,1 Bedroom,Apartment,1575,1926,3,15.4,3.4,45.492615,-75.673157,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1759,Toronto,Toronto CMA,Toronto area 10,2 Bedroom,Apartment,2070,2046,3,8.7,3.4,43.624129,-79.278073,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1760,Hamilton,Hamilton CMA,Hamilton area 01,1 Bedroom,Apartment,1225,1656,3.6,13.1,1.6,43.196929,-79.95854,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1761,Belleville,Belleville - Quinte West CMA,Belleville area 04,2 Bedroom,Apartment,1580,1484,3.4,16.9,,44.125867,-77.458447,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",c,a
SYN-1762,Kitchener-Waterloo,Kitchener-Cambridge-Waterloo CMA,Kitchener-Waterloo area 04,1 Bedroom,Townhouse,1590,1832,4.1,16.1,3.3,43.549801,-80.566064,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1763,Peterborough,Peterborough CMA,Peterborough area 12,Studio,Townhouse,1260,1518,3.1,8.4,,44.214185,-78.216977,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1764,Kitchener-Waterloo,Kitchener-Cambridge-Waterloo CMA,Kitchener-Waterloo area 07,1 Bedroom,Townhouse,1830,1832,4.1,16.1,3.3,43.439309,-80.575525,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1765,Guelph,Guelph CMA,Guelph area 04,Studio,Apartment,1105,1802,3.1,15.1,4.6,43.548099,-80.341219,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1766,Guelph,Guelph CMA,Guelph area 04,3 Bedroom,Apartment,2205,1802,3.1,15.1,4.6,43.594737,-80.298727,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1767,Kitchener-Waterloo,Kitchener-Cambridge-Waterloo CMA,Kitchener-Waterloo area 07,3 Bedroom,Apartment,2055,1832,4.1,16.1,3.3,43.540579,-80.625801,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1768,Thunder Bay,Thunder Bay CMA,Thunder Bay area 02,1 Bedroom,Apartment,1240,1495,4,3.4,6.8,48.351836,-89.113479,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1769,Thunder Bay,Thunder Bay CMA,Thunder Bay area 08,3 Bedroom,Apartment,1865,1495,4,3.4,6.8,48.410987,-89.1543,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1770,Barrie,Barrie CMA,Barrie area 01,3 Bedroom,Apartment,2410,1755,4.3,12.8,4.3,44.435326,-79.579097,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1771,Hamilton,Hamilton CMA,Hamilton area 01,2 Bedroom,Apartment,1595,1656,3.6,13.1,1.6,43.186852,-79.817532,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1772,Belleville,Belleville - Quinte West CMA,Belleville area 06,2 Bedroom,Apartment,1460,1484,3.4,16.9,,44.236069,-77.338327,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",c,a
SYN-1773,Thunder Bay,Thunder Bay CMA,Thunder Bay area 11,2 Bedroom,Townhouse,1750,1495,4,3.4,6.8,48.47396,-89.174838,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1774,Kingston,Kingston CMA,Kingston area 04,1 Bedroom,Apartment,1670,1764,2.4,17.3,2.4,44.288511,-76.617193,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1775,Oshawa,Oshawa CMA,Oshawa area 06,1 Bedroom,Apartment,1510,1754,3.7,4.8,,43.861315,-78.787178,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1776,Barrie,Barrie CMA,Barrie area 07,3 Bedroom,Apartment,2090,1755,4.3,12.8,4.3,44.43639,-79.78984,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1777,Belleville,Belleville - Quinte West CMA,Belleville area 02,2 Bedroom,Apartment,1495,1484,3.4,16.9,,44.242238,-77.496915,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",c,a
SYN-1778,Guelph,Guelph CMA,Guelph area 09,3 Bedroom,Townhouse,2420,1802,3.1,15.1,4.6,43.641474,-80.149932,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1779,Toronto,Toronto CMA,Toronto area 11,1 Bedroom,Apartment,1625,2046,3,8.7,3.4,43.733777,-79.485974,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1780,Peterborough,Peterborough CMA,Peterborough area 10,3 Bedroom,Apartment,2015,1518,3.1,8.4,,44.304658,-78.250185,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1781,Kitchener-Waterloo,Kitchener-Cambridge-Waterloo CMA,Kitchener-Waterloo area 12,1 Bedroom,Apartment,1525,1832,4.1,16.1,3.3,43.483442,-80.425503,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1782,Greater Sudbury,Greater Sudbury/Grand Sudbury CMA,Greater Sudbury area 12,1 Bedroom,Apartment,1230,1558,1.2,6.6,,46.441656,-81.065431,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1783,Oshawa,Oshawa CMA,Oshawa area 03,1 Bedroom,Townhouse,1485,1754,3.7,4.8,,43.912533,-78.759336,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1784,Ottawa,Ottawa-Gatineau CMA (Ont. part),Ottawa area 01,1 Bedroom,Apartment,1455,1926,3,15.4,3.4,45.437374,-75.573355,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1785,Greater Sudbury,Greater Sudbury/Grand Sudbury CMA,Greater Sudbury area 04,2 Bedroom,Apartment,1580,1558,1.2,6.6,,46.518626,-80.895571,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1786,Kingston,Kingston CMA,Kingston area 06,1 Bedroom,Apartment,1445,1764,2.4,17.3,2.4,44.245617,-76.490509,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1787,Kitchener-Waterloo,Kitchener-Cambridge-Waterloo CMA,Kitchener-Waterloo area 02,2 Bedroom,Townhouse,1880,1832,4.1,16.1,3.3,43.475863,-80.47986,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1788,St. Catharines,St. Catharines-Niagara CMA,St. Catharines area 05,2 Bedroom,Apartment,1550,1527,3.9,12.8,5.5,43.126851,-79.139278,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1789,Ottawa,Ottawa-Gatineau CMA (Ont. part),Ottawa area 09,2 Bedroom,Townhouse,2105,1926,3,15.4,3.4,45.340801,-75.595698,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1790,St. Catharines,St. Catharines-Niagara CMA,St. Catharines area 09,Studio,Apartment,955,1527,3.9,12.8,5.5,43.144703,-79.377021,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1791,Hamilton,Hamilton CMA,Hamilton area 06,Studio,Townhouse,1240,1656,3.6,13.1,1.6,43.298239,-79.973722,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1792,Oshawa,Oshawa CMA,Oshawa area 03,1 Bedroom,Apartment,1390,1754,3.7,4.8,,43.990359,-78.734884,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1793,Greater Sudbury,Greater Sudbury/Grand Sudbury CMA,Greater Sudbury area 12,2 Bedroom,Apartment,1670,1558,1.2,6.6,,46.546882,-81.080535,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1794,Peterborough,Peterborough CMA,Peterborough area 01,2 Bedroom,Apartment,1650,1518,3.1,8.4,,44.321677,-78.311158,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1795,Peterborough,Peterborough CMA,Peterborough area 10,2 Bedroom,Apartment,1480,1518,3.1,8.4,,44.242227,-78.282161,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1796,London,London CMA,London area 07,2 Bedroom,Apartment,1690,1651,4,15.1,4.1,42.993064,-81.120868,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1797,Kitchener-Waterloo,Kitchener-Cambridge-Waterloo CMA,Kitchener-Waterloo area 08,1 Bedroom,Townhouse,1545,1832,4.1,16.1,3.3,43.546002,-80.384024,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1798,Ottawa,Ottawa-Gatineau CMA (Ont. part),Ottawa area 09,1 Bedroom,Apartment,1825,1926,3,15.4,3.4,45.321571,-75.768058,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1799,Oshawa,Oshawa CMA,Oshawa area 04,1 Bedroom,Apartment,1540,1754,3.7,4.8,,43.825858,-78.776306,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1800,Greater Sudbury,Greater Sudbury/Grand Sudbury CMA,Greater Sudbury area 06,2 Bedroom,Townhouse,1730,1558,1.2,6.6,,46.4699,-81.082077,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1801,Brantford,Brantford CMA,Brantford area 11,1 Bedroom,Apartment,1390,1619,3.5,14.5,,43.184596,-80.240848,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",c,a
SYN-1802,Hamilton,Hamilton CMA,Hamilton area 01,1 Bedroom,Apartment,1440,1656,3.6,13.1,1.6,43.290148,-79.799541,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1803,Guelph,Guelph CMA,Guelph area 02,2 Bedroom,Apartment,1825,1802,3.1,15.1,4.6,43.491236,-80.265232,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1804,Toronto,Toronto CMA,Toronto area 01,1 Bedroom,Apartment,1510,2046,3,8.7,3.4,43.728247,-79.258952,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1805,Greater Sudbury,Greater Sudbury/Grand Sudbury CMA,Greater Sudbury area 12,2 Bedroom,Apartment,1655,1558,1.2,6.6,,46.508696,-80.8837,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1806,Windsor,Windsor CMA,Windsor area 12,2 Bedroom,Apartment,1535,1454,3.7,12.2,3.6,42.319468,-83.147678,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1807,Peterborough,Peterborough CMA,Peterborough area 05,1 Bedroom,Townhouse,1480,1518,3.1,8.4,,44.293435,-78.281113,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1808,St. Catharines,St. Catharines-Niagara CMA,St. Catharines area 06,3 Bedroom,Apartment,1570,1527,3.9,12.8,5.5,43.143329,-79.154695,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1809,Brantford,Brantford CMA,Brantford area 02,Studio,Townhouse,1195,1619,3.5,14.5,,43.157617,-80.219003,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",c,a
SYN-1810,Windsor,Windsor CMA,Windsor area 11,2 Bedroom,Townhouse,1710,1454,3.7,12.2,3.6,42.336226,-82.93622,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1811,Greater Sudbury,Greater Sudbury/Grand Sudbury CMA,Greater Sudbury area 02,Studio,Apartment,940,1558,1.2,6.6,,46.582514,-80.971031,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1812,London,London CMA,London area 01,1 Bedroom,Townhouse,1355,1651,4,15.1,4.1,43.047957,-81.18562,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1813,Peterborough,Peterborough CMA,Peterborough area 11,2 Bedroom,Townhouse,1735,1518,3.1,8.4,,44.313653,-78.196668,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1814,Thunder Bay,Thunder Bay CMA,Thunder Bay area 11,2 Bedroom,Apartment,1380,1495,4,3.4,6.8,48.324108,-89.343838,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1815,Ottawa,Ottawa-Gatineau CMA (Ont. part),Ottawa area 11,Studio,Townhouse,1470,1926,3,15.4,3.4,45.491386,-75.767435,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1816,Peterborough,Peterborough CMA,Peterborough area 06,1 Bedroom,Apartment,1100,1518,3.1,8.4,,44.264426,-78.240405,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1817,Toronto,Toronto CMA,Toronto area 11,2 Bedroom,Apartment,2055,2046,3,8.7,3.4,43.664896,-79.282725,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1818,Ottawa,Ottawa-Gatineau CMA (Ont. part),Ottawa area 08,2 Bedroom,Apartment,1840,1926,3,15.4,3.4,45.477694,-75.790646,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1819,Brantford,Brantford CMA,Brantford area 07,1 Bedroom,Apartment,1295,1619,3.5,14.5,,43.222234,-80.376658,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",c,a
SYN-1820,Ottawa,Ottawa-Gatineau CMA (Ont. part),Ottawa area 12,2 Bedroom,Apartment,2040,1926,3,15.4,3.4,45.472813,-75.782072,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1821,Windsor,Windsor CMA,Windsor area 02,1 Bedroom,Townhouse,1415,1454,3.7,12.2,3.6,42.406762,-83.084338,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1822,Kitchener-Waterloo,Kitchener-Cambridge-Waterloo CMA,Kitchener-Waterloo area 07,2 Bedroom,Apartment,1690,1832,4.1,16.1,3.3,43.502954,-80.481961,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1823,Brantford,Brantford CMA,Brantford area 03,1 Bedroom,Apartment,1275,1619,3.5,14.5,,43.172038,-80.167864,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",c,a
SYN-1824,Ottawa,Ottawa-Gatineau CMA (Ont. part),Ottawa area 12,2 Bedroom,Townhouse,1745,1926,3,15.4,3.4,45.348106,-75.7299,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1825,Oshawa,Oshawa CMA,Oshawa area 03,2 Bedroom,Apartment,1710,1754,3.7,4.8,,43.962327,-78.936325,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1826,St. Catharines,St. Catharines-Niagara CMA,St. Catharines area 04,Studio,Apartment,1090,1527,3.9,12.8,5.5,43.22605,-79.1144,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1827,London,London CMA,London area 08,1 Bedroom,Apartment,1405,1651,4,15.1,4.1,43.077818,-81.147552,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1828,Toronto,Toronto CMA,Toronto area 10,1 Bedroom,Apartment,1760,2046,3,8.7,3.4,43.635665,-79.287031,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1829,Greater Sudbury,Greater Sudbury/Grand Sudbury CMA,Greater Sudbury area 05,2 Bedroom,Townhouse,1680,1558,1.2,6.6,,46.588083,-80.904854,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1830,Thunder Bay,Thunder Bay CMA,Thunder Bay area 12,1 Bedroom,Apartment,1080,1495,4,3.4,6.8,48.344931,-89.290739,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1831,Hamilton,Hamilton CMA,Hamilton area 09,1 Bedroom,Apartment,1395,1656,3.6,13.1,1.6,43.175024,-79.756456,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1832,Windsor,Windsor CMA,Windsor area 12,2 Bedroom,Apartment,1315,1454,3.7,12.2,3.6,42.376351,-83.008246,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1833,Peterborough,Peterborough CMA,Peterborough area 08,2 Bedroom,Apartment,1375,1518,3.1,8.4,,44.21974,-78.286495,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1834,Thunder Bay,Thunder Bay CMA,Thunder Bay area 11,Studio,Apartment,1040,1495,4,3.4,6.8,48.285323,-89.263218,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1835,Belleville,Belleville - Quinte West CMA,Belleville area 12,3 Bedroom,Townhouse,2030,1484,3.4,16.9,,44.199201,-77.504362,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",c,a
SYN-1836,St. Catharines,St. Catharines-Niagara CMA,St. Catharines area 12,2 Bedroom,Apartment,1480,1527,3.9,12.8,5.5,43.202122,-79.24942,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1837,Hamilton,Hamilton CMA,Hamilton area 04,3 Bedroom,Apartment,1970,1656,3.6,13.1,1.6,43.295141,-79.924742,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1838,Thunder Bay,Thunder Bay CMA,Thunder Bay area 01,1 Bedroom,Apartment,1160,1495,4,3.4,6.8,48.453447,-89.105904,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1839,Peterborough,Peterborough CMA,Peterborough area 04,2 Bedroom,Apartment,1410,1518,3.1,8.4,,44.355176,-78.254702,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1840,Kingston,Kingston CMA,Kingston area 02,2 Bedroom,Apartment,1655,1764,2.4,17.3,2.4,44.261081,-76.487403,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",a,a
SYN-1841,Ottawa,Ottawa-Gatineau CMA (Ont. part),Ottawa area 12,Studio,Townhouse,1185,1926,3,15.4,3.4,45.39899,-75.723536,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1842,Windsor,Windsor CMA,Windsor area 03,1 Bedroom,Apartment,1095,1454,3.7,12.2,3.6,42.251498,-83.087466,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1843,Thunder Bay,Thunder Bay CMA,Thunder Bay area 11,3 Bedroom,Townhouse,2085,1495,4,3.4,6.8,48.321021,-89.292507,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
SYN-1844,Brantford,Brantford CMA,Brantford area 10,1 Bedroom,Apartment,1370,1619,3.5,14.5,,43.144173,-80.395852,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",c,a
SYN-1845,Belleville,Belleville - Quinte West CMA,Belleville area 01,3 Bedroom,Apartment,1800,1484,3.4,16.9,,44.063146,-77.247947,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",c,a
SYN-1846,Barrie,Barrie CMA,Barrie area 10,1 Bedroom,Apartment,1395,1755,4.3,12.8,4.3,44.294931,-79.57691,Synthetic candidate record,Derived from CMHC baseline,"CMHC Rental Market Survey, Canada, 2025; Table 1.0",b,a
